"filecode","wave","canonical_name","variable_type","value_raw","value_numeric","value_label","is_missing","conflicts","solution"
"030","Z","adl4a","ordinal","4","4","functional ability category 4","FALSE","Cross-wave coding conflict: 4 differs for B (yes, without help), C/D/E/2B/F/G/H/3B/MB/I/J/K (yes, with some difficulty)",
"030","Z","adl6a","ordinal","3","3","functional ability category 3","FALSE","Cross-wave coding conflict: 3 differs for B (yes, with difficulty), C/D/E/2B/F/G/H/3B/MB/I/J/K (yes, with much difficulty)",
"030","Z","adl6a","ordinal","4","4","functional ability category 4","FALSE","Cross-wave coding conflict: 4 differs for B (yes, without help), C/D/E/2B/F/G/H/3B/MB/I/J/K (yes, with some difficulty)",
"031","Z","msens04","ordinal","5","5","coding category 5","FALSE","Cross-wave coding conflict: 5 differs for F/G (R does not use aid), H/I/J/K (R does not have glasses or contact lenses)",
"031","Z","sense04","ordinal","5","5","coding category 5","FALSE","Cross-wave coding conflict: 5 differs for D/E/2B (R does not use aid), 3B (R does not have glasses or contact lenses)",
"031","Z","sense7a","ordinal","2","2","coding category 2","FALSE","Cross-wave coding conflict: 2 differs for 3B (yes, possess one without use), MB (yes, possess one or two without use)",
"031","Z","sense7a","ordinal","3","3","coding category 3","FALSE","Cross-wave coding conflict: 3 differs for 3B (yes, possess two without use), MB (yes, possess one or two with use)",
"033","Z","dhour01","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour01","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour02","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I (not available, refused)",
"033","Z","dhour02","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I (not available, asked)",
"033","Z","dhour03","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour03","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour04","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I (not available, refused)",
"033","Z","dhour04","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I (not available, asked)",
"033","Z","dhour05","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour05","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour06","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB (not available, refused)",
"033","Z","dhour06","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB (not available, asked)",
"033","Z","dhour07","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour07","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour08","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour08","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour09","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour09","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour10","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour10","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour11","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour11","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","dhour12","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","dhour12","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","health2","categorical","4","4","coding category 4","FALSE","Cross-wave coding conflict: 4 differs for B (do not know), C/D/E/2B/F/G/H/3B/I/J/K (refused to answer)",
"033","Z","pgbyn","categorical","2","2","coding category 2","FALSE","Cross-wave coding conflict: 2 differs for H (not available, routing), H (yes)",
"033","Z","phelpyn","categorical","-7","-7","not available","TRUE","Cross-wave coding conflict: -7 differs for B (not available, p out hh), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, p outside hh)",
"033","Z","phour01","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour01","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour02","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I (not available, refused)",
"033","Z","phour02","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I (not available, asked)",
"033","Z","phour03","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour03","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour04","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I (not available, refused)",
"033","Z","phour04","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I (not available, asked)",
"033","Z","phour05","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour05","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour06","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB (not available, refused)",
"033","Z","phour06","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB (not available, asked)",
"033","Z","phour07","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour07","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour08","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour08","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour09","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour09","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour10","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour10","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour11","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour11","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","phour12","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","phour12","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour01","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour01","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B (not available, no valid answer), C/D/E/2B/F/G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour02","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I (not available, refused)",
"033","Z","rhour02","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I (not available, asked)",
"033","Z","rhour03","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour03","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour04","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I (not available, refused)",
"033","Z","rhour04","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I (not available, asked)",
"033","Z","rhour05","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour05","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour06","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB (not available, refused)",
"033","Z","rhour06","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB (not available, asked)",
"033","Z","rhour07","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour07","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour08","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour08","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour09","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour09","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour10","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour10","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour11","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour11","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","rhour12","numeric","-4","-4","not available","TRUE","Cross-wave coding conflict: -4 differs for B/C/D/E/2B/F (not available, short interview), G/H/3B/MB/I/J/K (not available, refused)",
"033","Z","rhour12","numeric","-1","-1","not available","TRUE","Cross-wave coding conflict: -1 differs for B/C/D/E/2B/F (not available, no valid answer), G/H/3B/MB/I/J/K (not available, asked)",
"033","Z","suffic","ordinal","-2","-2","not available","TRUE","Cross-wave coding conflict: -2 differs for B/H/3B/I/J/K (not available, routing), C (not available, cr- cp- & cdhelpyn), D/2B (not available, d/br- d/bp- & d/bdhelpyn), E (not available, er- ep- & edhelpyn), F (not available, fr- fp- & fdhelpyn), G (not available, gr- gp- & gdhelpyn)",
